force,angle
-6.0605,7.7430
-6.0371,7.7430
-6.0488,7.7649
-6.1014,7.8308
-6.1482,7.7869
-6.1423,7.8748
-6.0838,7.8308
-6.1248,7.8528
-6.1306,7.8308
-6.0838,7.9846
-6.0897,7.8968
-6.1248,7.8968
-6.1189,7.8089
-6.1072,7.8089
-6.0663,7.7869
-6.0488,7.8528
-6.1365,7.8968
-6.1365,7.9187
-6.0488,7.9407
-6.1014,7.8089
-6.1014,7.8089
-6.1072,7.7430
-6.1072,7.8528
-6.1365,7.8528
-6.1306,7.9846
-6.1131,7.9846
-6.1072,7.9187
-6.1365,7.9407
-6.1716,7.9627
-6.1423,7.9187
-6.1248,7.9187
-6.1131,7.8528
-6.1657,7.9627
-6.1189,8.0066
-6.1365,7.9627
-6.1949,8.0725
-6.1716,7.9846
-6.1365,8.0066
-6.1891,7.9846
-6.1891,8.0286
-6.1657,8.0506
-6.1423,7.9187
-6.2066,7.9187
-6.1833,8.0066
-6.1774,8.0506
-6.2183,8.0506
-6.2008,8.0066
-6.1774,8.0506
-6.2125,7.9846
-6.2300,8.0286
-6.1891,8.0506
-6.2242,8.1604
-6.2534,8.1824
-6.2476,8.1165
-6.2242,8.2044
-6.2827,8.0066
-6.2300,7.9846
-6.2359,8.0725
-6.2476,8.0945
-6.2885,8.0725
-6.2476,8.1604
-6.2359,8.1165
-6.2651,8.1824
-6.2827,8.1604
-6.2417,8.0725
-6.2885,8.1604
-6.2768,8.1385
-6.2300,8.2263
-6.2593,8.2044
-6.3587,8.2483
-6.3177,8.2923
-6.3177,8.3142
-6.2943,8.3582
-6.2943,8.2044
-6.2768,8.2923
-6.3470,8.2483
-6.3470,8.2483
-6.3294,8.3582
-6.3528,8.2923
-6.3177,8.4461
-6.3294,8.4021
-6.3528,8.3582
-6.3470,8.3802
-6.3645,8.3582
-6.3528,8.2923
-6.3938,8.4021
-6.3938,8.3362
-4.9787,8.4461
-6.3879,8.4241
-6.3879,8.2703
-6.4347,8.3582
-6.3528,8.4021
-6.3704,8.3582
-6.4054,8.3362
-6.4171,8.5120
-6.4288,8.3802
-6.3821,8.4461
-6.4288,8.5120
-6.4522,8.4680
-6.4288,8.4900
-6.4230,8.4900
-6.4230,8.4680
-6.4347,8.5120
-6.4522,8.4461
-6.4288,8.5340
-6.3938,8.5340
