force,angle
13.2231,-26.5796
13.3589,-27.1948
13.4816,-28.2055
13.5721,-29.1943
13.6603,-30.2710
13.7896,-30.9302
13.9479,-32.0288
14.1082,-32.7099
14.2656,-33.6767
14.4201,-34.4018
14.5875,-35.1269
14.7419,-35.7202
14.8928,-36.5112
15.0507,-37.2803
15.2311,-37.8955
15.4339,-38.5547
15.6107,-39.4336
15.5577,-50.4419
12.4010,-50.1782
6.0825,-50.2661
2.7997,-50.2221
2.4029,-49.8926
2.0432,-50.2002
1.9508,-50.0464
1.6535,-49.9365
1.1670,-49.7607
0.6696,-49.4970
0.4110,-49.4092
0.2921,-49.4092
0.1985,-49.4092
0.1395,-49.3213
0.1159,-49.2993
0.1136,-49.4092
0.1097,-49.3652
0.1066,-49.2773
0.0962,-49.3872
0.0845,-49.3432
0.0811,-49.3872
0.0814,-49.3213
0.0815,-49.2773
0.0799,-49.3213
0.0806,-49.3213
0.0806,-49.3432
0.0811,-49.3213
0.0819,-49.3652
0.0808,-49.3213
0.0793,-49.3213
0.0798,-49.2773
0.0815,-49.3432
0.0819,-49.3432
0.0801,-49.2773
0.0810,-49.2993
0.0810,-49.3432
0.0813,-49.3872
0.0803,-49.2993
0.0793,-49.2773
0.0787,-49.3652
0.0786,-49.2773
0.0789,-49.3432
0.0800,-49.3213
0.0793,-49.3213
0.0787,-49.3432
0.0785,-49.2553
0.0795,-49.3213
0.0789,-49.2773
0.0790,-49.3213
0.0798,-49.2773
0.0796,-49.2993
0.0793,-49.3213
0.0796,-49.2773
0.0802,-49.3652
0.0783,-49.2993
0.0766,-49.4311
0.0757,-49.3213
0.0858,-49.2773
0.0811,-49.3213
0.0808,-49.3872
0.0810,-49.3432
