micros,encoder
2754640.00,	 0.0000000000
2758068.00,	 16383.0000000000
2761632.00,	 0.0000000000
2765064.00,	 0.0000000000
2768488.00,	 1.0000000000
2771892.00,	 0.0000000000
2775324.00,	 2.0000000000
2778720.00,	 0.0000000000
2782156.00,	 0.0000000000
2785588.00,	 16382.0000000000
2789144.00,	 0.0000000000
2792580.00,	 2.0000000000
2795976.00,	 3.0000000000
2799384.00,	 2.0000000000
2802792.00,	 0.0000000000
2806216.00,	 0.0000000000
2809652.00,	 0.0000000000
2813088.00,	 0.0000000000
2816516.00,	 0.0000000000
2819952.00,	 1.0000000000
2823360.00,	 16383.0000000000
2826924.00,	 0.0000000000
2830360.00,	 16383.0000000000
2833916.00,	 16383.0000000000
2837480.00,	 3.0000000000
2840876.00,	 1.0000000000
2844276.00,	 16382.0000000000
2847852.00,	 2.0000000000
2851248.00,	 0.0000000000
2854684.00,	 0.0000000000
2858120.00,	 0.0000000000
2861544.00,	 2.0000000000
2864948.00,	 1.0000000000
2868360.00,	 3.0000000000
2871756.00,	 1.0000000000
2875164.00,	 16383.0000000000
2878736.00,	 2.0000000000
2882132.00,	 0.0000000000
2885568.00,	 16382.0000000000
2889128.00,	 0.0000000000
2892560.00,	 1.0000000000
2895968.00,	 3.0000000000
2899364.00,	 0.0000000000
2902796.00,	 2.0000000000
2906204.00,	 0.0000000000
2909632.00,	 0.0000000000
2913068.00,	 0.0000000000
2916504.00,	 1.0000000000
2919900.00,	 2.0000000000
2923304.00,	 0.0000000000
2926740.00,	 0.0000000000
2930164.00,	 1.0000000000
2933568.00,	 1.0000000000
2936976.00,	 1.0000000000
2940372.00,	 3.0000000000
2943776.00,	 16383.0000000000
2947348.00,	 0.0000000000
2950776.00,	 16383.0000000000
2954348.00,	 2.0000000000
2957740.00,	 16383.0000000000
2961308.00,	 1.0000000000
2964708.00,	 16383.0000000000
2968264.00,	 2.0000000000
2971672.00,	 16382.0000000000
2975228.00,	 16383.0000000000
2978804.00,	 0.0000000000
2982236.00,	 2.0000000000
2985632.00,	 16383.0000000000
2989204.00,	 16383.0000000000
2992760.00,	 0.0000000000
2996192.00,	 0.0000000000
2999624.00,	 1.0000000000
3003024.00,	 1.0000000000
3006428.00,	 16383.0000000000
3009992.00,	 0.0000000000
3013428.00,	 0.0000000000
3016864.00,	 1.0000000000
3020260.00,	 0.0000000000
3023692.00,	 0.0000000000
3027132.00,	 1.0000000000
3030536.00,	 0.0000000000
3033972.00,	 3.0000000000
3037376.00,	 1.0000000000
3040776.00,	 1.0000000000
3044180.00,	 2.0000000000
3047584.00,	 16383.0000000000
3051144.00,	 0.0000000000
3054584.00,	 16382.0000000000
3058148.00,	 3.0000000000
3061552.00,	 16383.0000000000
3065124.00,	 0.0000000000
3068552.00,	 1.0000000000
3071956.00,	 16383.0000000000
3075520.00,	 2.0000000000
3078924.00,	 0.0000000000
3082360.00,	 1.0000000000
3085756.00,	 2.0000000000
3089160.00,	 16383.0000000000
3092728.00,	 2.0000000000
3096124.00,	 16383.0000000000
3099696.00,	 2.0000000000
3103092.00,	 2.0000000000
3106488.00,	 1.0000000000
3109896.00,	 16382.0000000000
3113456.00,	 0.0000000000
3116892.00,	 16383.0000000000
3120460.00,	 1.0000000000
3123856.00,	 3.0000000000
3127256.00,	 2.0000000000
3130656.00,	 0.0000000000
3134088.00,	 16383.0000000000
3137660.00,	 2.0000000000
3141056.00,	 0.0000000000
3144492.00,	 3.0000000000
3147900.00,	 16383.0000000000
3151460.00,	 3.0000000000
3154864.00,	 1.0000000000
3158264.00,	 0.0000000000
3161692.00,	 0.0000000000
3165128.00,	 0.0000000000
3168560.00,	 2.0000000000
3171956.00,	 1.0000000000
3175360.00,	 0.0000000000
3178792.00,	 16383.0000000000
3182348.00,	 0.0000000000
3185788.00,	 16383.0000000000
3189344.00,	 1.0000000000
3192748.00,	 1.0000000000
3196152.00,	 16383.0000000000
3199712.00,	 2.0000000000
3203120.00,	 3.0000000000
