t,Ax,Ay,Bx,By
6.272933E0,1.826950E-1,-5.023700E-2,2.009176E-1,-8.497373E-2
6.306300E0,1.826877E-1,-5.038201E-2,2.008775E-1,-8.468548E-2
6.339667E0,1.827413E-1,-5.028567E-2,2.010616E-1,-8.469854E-2
6.373033E0,1.827703E-1,-5.031006E-2,2.011243E-1,-8.467656E-2
6.406400E0,1.827511E-1,-5.035577E-2,2.009333E-1,-8.468181E-2
6.439767E0,1.827441E-1,-5.031894E-2,2.011588E-1,-8.464511E-2
6.473133E0,1.827941E-1,-5.034663E-2,2.011374E-1,-8.452514E-2
6.506500E0,1.828417E-1,-5.033753E-2,2.013082E-1,-8.455390E-2
6.539867E0,1.828189E-1,-5.037707E-2,2.012015E-1,-8.457582E-2
6.573233E0,1.828380E-1,-5.037081E-2,2.012438E-1,-8.470306E-2
6.606600E0,1.827144E-1,-5.039456E-2,2.010611E-1,-8.463921E-2
6.639967E0,1.827080E-1,-5.043649E-2,2.010664E-1,-8.464403E-2
6.673333E0,1.826170E-1,-5.044662E-2,2.009466E-1,-8.463440E-2
6.706700E0,1.825570E-1,-5.041829E-2,2.010572E-1,-8.467623E-2
6.740067E0,1.826534E-1,-5.049662E-2,2.010945E-1,-8.470066E-2
6.773433E0,1.825063E-1,-5.060330E-2,2.011363E-1,-8.466186E-2
6.806800E0,1.824487E-1,-5.044202E-2,2.011629E-1,-8.451824E-2
6.840167E0,1.822551E-1,-5.039354E-2,2.012172E-1,-8.409799E-2
6.873533E0,1.821913E-1,-5.017214E-2,2.016299E-1,-8.376626E-2
6.906900E0,1.822676E-1,-4.997381E-2,2.019801E-1,-8.339415E-2
6.940267E0,1.821932E-1,-4.980400E-2,2.020478E-1,-8.289408E-2
6.973633E0,1.825029E-1,-4.976806E-2,2.020748E-1,-8.334469E-2
7.007000E0,1.824595E-1,-4.983470E-2,2.020176E-1,-8.312887E-2
7.040367E0,1.822370E-1,-4.985440E-2,2.021172E-1,-8.317354E-2
7.073733E0,1.821765E-1,-4.998763E-2,2.020181E-1,-8.320779E-2
7.107100E0,1.818045E-1,-5.001010E-2,2.021038E-1,-8.305262E-2
7.140467E0,1.820222E-1,-4.978977E-2,2.022903E-1,-8.268890E-2
7.173833E0,1.817582E-1,-4.975131E-2,2.022825E-1,-8.251129E-2
7.207200E0,1.818580E-1,-4.969543E-2,2.024180E-1,-8.246888E-2
7.240567E0,1.817473E-1,-4.958703E-2,2.026301E-1,-8.215977E-2
7.273933E0,1.817372E-1,-4.929211E-2,2.025765E-1,-8.186612E-2
7.307300E0,1.816253E-1,-4.884430E-2,2.026474E-1,-8.161181E-2
7.340667E0,1.815074E-1,-4.858539E-2,2.026593E-1,-8.099495E-2
7.374033E0,1.815099E-1,-4.807283E-2,2.026033E-1,-8.035099E-2
7.407400E0,1.811820E-1,-4.766491E-2,2.026023E-1,-8.010392E-2
7.440767E0,1.810339E-1,-4.744117E-2,2.021298E-1,-7.969005E-2
7.474133E0,1.806900E-1,-4.692051E-2,2.018320E-1,-7.941568E-2
7.507500E0,1.805075E-1,-4.653761E-2,2.017460E-1,-7.891835E-2
7.540867E0,1.803854E-1,-4.598773E-2,2.017111E-1,-7.825602E-2
