force,angle
-4.5870,5.8533
-5.0255,6.9080
-5.4290,8.0725
-6.0312,9.2151
-6.4990,10.5774
-7.1013,11.6761
-7.5457,12.7307
-7.8088,13.1922
-7.9023,13.3680
-7.8789,13.2141
-7.6217,12.8186
-7.3118,12.3792
-6.9258,11.9837
-6.5282,11.3465
-6.0955,10.6653
-5.6219,9.7425
-5.2068,8.5999
-4.7039,7.3035
-4.2712,6.1170
-3.7157,4.7547
-3.1602,3.3924
-2.5931,2.2937
-1.8505,1.3709
-1.3651,0.7996
-0.9734,0.4261
-0.8038,0.1844
-0.6927,0.0745
-0.7336,0.0965
-0.7629,0.0525
-0.8155,0.0525
-0.9208,0.1624
-1.0377,0.1404
-1.2657,0.4700
-1.4587,0.7337
-1.6517,0.9534
-1.8271,1.2171
-2.0025,1.3489
-2.1954,1.6126
-2.4118,1.9641
-2.8269,2.5135
-3.1369,3.3704
-3.6514,4.6009
-4.0490,5.8313
-4.4232,7.0398
-4.9027,7.8968
-5.3179,8.6219
-5.7272,9.1272
-6.1657,9.7205
-6.4815,10.4895
-6.8732,11.3465
-7.0837,12.1155
-7.2884,12.4231
-7.2650,12.4671
-7.1363,12.4012
-6.9083,12.1595
-6.6627,11.7200
-6.3177,11.2146
-6.0254,10.7532
-5.7096,9.8523
-5.3354,8.9295
-4.9787,7.9627
-4.4934,6.9300
-4.0139,5.7434
-3.5111,4.4031
-2.9848,3.2386
-2.4352,2.2278
-1.7277,1.4807
-1.2540,0.9754
-0.8506,0.6897
-0.7570,0.4920
-0.6927,0.4920
-0.7044,0.3601
-0.6635,0.2722
-0.6869,0.0965
-0.7336,0.2503
-0.8623,0.2942
-1.0202,0.6238
-1.2424,0.8216
-1.4821,1.1292
-1.7101,1.4148
-2.0200,1.8982
-2.3182,2.4036
-2.6691,3.2166
-3.1427,4.0515
-3.5637,5.1941
-4.0549,6.3806
-4.4466,7.6111
-4.9144,8.6438
-5.3179,9.6985
-5.6628,10.5774
-6.1248,11.3904
-6.4873,12.0935
-6.8440,12.6429
-7.0194,12.8186
-7.1539,13.2141
-7.1831,13.1482
-7.0311,12.9944
-6.7680,12.7307
-6.4698,12.2254
-6.0605,11.5662
-5.7213,10.6653
-5.3471,9.7864
-4.9086,8.6438
-4.4700,7.3255
-3.9438,6.1389
-3.4058,4.6888
-2.7919,3.3924
-2.2130,2.3377
-1.5815,1.4148
-0.9325,0.8216
-0.6284,0.6678
-0.4764,0.5579
-0.4705,0.6458
-0.4237,0.4480
-0.4413,0.5359
-0.5582,0.5359
-0.6050,0.6018
-0.7395,0.6018
-0.8915,0.6238
-1.1196,0.8655
-1.4119,1.3269
-1.7978,1.8323
-1.9966,2.3596
-2.3241,2.9529
-2.6691,3.5901
-3.0141,4.3152
-3.5462,5.3919
-4.0081,6.8421
-4.4642,8.0945
-4.8735,9.1931
-5.4114,10.2039
-5.7915,11.1048
-6.1599,11.7639
-6.5926,12.4671
-6.8147,13.0823
-7.1247,13.4119
-7.1480,13.6756
-7.1188,13.5877
-6.8615,13.5657
-6.5575,12.9724
-6.1014,12.3133
-5.7096,11.3684
-5.1775,10.1599
-4.6805,8.6878
-4.1893,7.0838
-3.4935,5.4578
-2.7860,3.6780
-1.8855,2.1619
-1.1020,1.0633
-0.4120,0.4700
-0.0963,0.3382
-0.1548,0.2283
-0.2483,0.3601
-0.3302,0.3382
-0.3536,0.4480
-0.3887,0.3382
-0.3477,0.2503
-0.3536,0.2503
